x,y,species_9 cloglog values
1.0,1.0,4.5544867E-4
2.0,2.0,0.019325739
3.0,3.0,1.2816377E-4
4.0,4.0,1.4477198E-4
5.0,5.0,4.958153E-4
6.0,6.0,2.7802302E-5
7.0,7.0,1.9898587E-4
8.0,8.0,0.2629804
9.0,9.0,1.8057206E-5
10.0,10.0,4.0861196E-5
11.0,11.0,5.8205307E-5
12.0,12.0,7.129433E-4
13.0,13.0,5.164953E-4
14.0,14.0,0.18119152
15.0,15.0,1.17623185E-5
16.0,16.0,7.6532026E-4
17.0,17.0,0.0049929763
18.0,18.0,0.030018039
19.0,19.0,0.00180668
20.0,20.0,0.0011529808
21.0,21.0,0.00313082
22.0,22.0,0.0025477046
23.0,23.0,3.5679585E-4
24.0,24.0,0.0013700796
25.0,25.0,2.5110177E-5
26.0,26.0,1.7345079E-6
27.0,27.0,2.1045118E-4
28.0,28.0,1.03044776E-7
29.0,29.0,0.0027176554
30.0,30.0,0.053036734
31.0,31.0,4.8577913E-6
32.0,32.0,3.9758917E-5
33.0,33.0,9.835167E-8
34.0,34.0,0.010788595
35.0,35.0,0.0033737244
36.0,36.0,2.4656017E-6
37.0,37.0,0.056669045
38.0,38.0,5.2810334E-5
39.0,39.0,8.792104E-4
40.0,40.0,0.31392694
41.0,41.0,0.6810401
42.0,42.0,3.1180916E-4
43.0,43.0,4.084402E-4
44.0,44.0,3.1963916E-4
45.0,45.0,0.0010271162
46.0,46.0,9.876738E-4
47.0,47.0,0.0021057914
48.0,48.0,2.5472877E-4
49.0,49.0,4.1872283E-4
50.0,50.0,0.0010503668
51.0,51.0,0.6481011
52.0,52.0,6.280354E-4
53.0,53.0,0.007975634
54.0,54.0,6.537377E-4
55.0,55.0,3.0533838E-4
56.0,56.0,7.523264E-4
57.0,57.0,2.095367E-4
58.0,58.0,0.70219135
59.0,59.0,1.0162395E-4
60.0,60.0,1.5072545E-4
61.0,61.0,7.3782896E-4
62.0,62.0,0.027670546
63.0,63.0,8.8899065E-4
64.0,64.0,3.065859E-5
65.0,65.0,9.4495097E-4
66.0,66.0,0.0062955557
67.0,67.0,0.025363036
68.0,68.0,0.101690486
69.0,69.0,0.0010352117
70.0,70.0,7.6758343E-4
71.0,71.0,5.133236E-7
72.0,72.0,4.431113E-5
73.0,73.0,9.801158E-4
74.0,74.0,1.6137162E-6
75.0,75.0,0.0044321255
76.0,76.0,0.64647317
77.0,77.0,3.7365903E-6
78.0,78.0,5.5449982E-5
79.0,79.0,0.0012046857
