x,y,species_6 cloglog values
1.0,1.0,2.6107658E-4
2.0,2.0,5.7199668E-5
3.0,3.0,0.13803439
4.0,4.0,7.679682E-9
5.0,5.0,0.63820714
6.0,6.0,8.7464905E-6
7.0,7.0,0.04089653
8.0,8.0,1.9429448E-4
9.0,9.0,2.661539E-4
10.0,10.0,0.1854235
11.0,11.0,0.2125153
12.0,12.0,2.3568932E-8
13.0,13.0,0.4593049
14.0,14.0,1.4259484E-6
15.0,15.0,0.0021626926
16.0,16.0,0.0015846436
17.0,17.0,0.2609839
18.0,18.0,0.21588947
19.0,19.0,0.40415272
20.0,20.0,0.08569206
21.0,21.0,5.122835E-4
22.0,22.0,8.349358E-5
23.0,23.0,0.30135444
24.0,24.0,0.90691257
25.0,25.0,0.095228486
26.0,26.0,6.5365864E-9
27.0,27.0,3.72928E-7
28.0,28.0,0.23181453
29.0,29.0,0.007920117
30.0,30.0,1.0147139E-5
31.0,31.0,5.125445E-8
32.0,32.0,0.007848363
33.0,33.0,0.8949906
34.0,34.0,0.09706796
35.0,35.0,0.013530373
36.0,36.0,0.41030997
37.0,37.0,0.1661571
38.0,38.0,6.3537584E-7
39.0,39.0,1.073319E-7
40.0,40.0,0.0388044
41.0,41.0,6.123713E-5
42.0,42.0,0.30841893
43.0,43.0,1.7221784E-9
44.0,44.0,0.22371723
45.0,45.0,0.10973499
46.0,46.0,0.42004007
47.0,47.0,0.20629653
48.0,48.0,0.3654793
49.0,49.0,0.028741159
50.0,50.0,6.4629205E-8
51.0,51.0,0.48120078
52.0,52.0,0.6351571
53.0,53.0,0.027081799
54.0,54.0,9.4476825E-4
55.0,55.0,0.087564394
56.0,56.0,0.4460247
57.0,57.0,8.1569614E-4
58.0,58.0,0.24094655
59.0,59.0,0.0012550395
60.0,60.0,6.1447136E-5
61.0,61.0,0.015882859
62.0,62.0,1.6192118E-5
63.0,63.0,6.915668E-11
64.0,64.0,0.05546811
65.0,65.0,0.06251729
66.0,66.0,0.09789679
67.0,67.0,7.271078E-6
68.0,68.0,0.08532216
69.0,69.0,0.005999664
70.0,70.0,0.16962585
71.0,71.0,1.7479093E-4
72.0,72.0,0.014132879
73.0,73.0,0.16472772
74.0,74.0,0.22102775
75.0,75.0,0.0031763713
76.0,76.0,0.1625555
77.0,77.0,0.005571891
78.0,78.0,0.2906995
79.0,79.0,0.668017
80.0,80.0,0.060066745
81.0,81.0,0.0019169691
82.0,82.0,0.13434389
83.0,83.0,8.416923E-11
84.0,84.0,0.26700243
85.0,85.0,0.6150552
86.0,86.0,0.11605948
87.0,87.0,4.798617E-11
88.0,88.0,6.9835345E-8
89.0,89.0,0.4240125
90.0,90.0,0.17798303
91.0,91.0,5.98171E-7
92.0,92.0,0.30261454
93.0,93.0,0.0011297825
94.0,94.0,0.0010690701
95.0,95.0,0.08268913
96.0,96.0,0.1050115
97.0,97.0,0.0038540063
98.0,98.0,0.4111769
99.0,99.0,0.029461019
100.0,100.0,0.1711338
101.0,101.0,0.8069927
102.0,102.0,0.0028204734
103.0,103.0,1.5306597E-8
104.0,104.0,0.4785838
105.0,105.0,0.12733033
106.0,106.0,0.18863723
107.0,107.0,5.3759786E-6
108.0,108.0,0.46960378
109.0,109.0,0.16416477
110.0,110.0,7.0665798E-9
111.0,111.0,0.044522047
112.0,112.0,0.3063447
113.0,113.0,1.37613715E-5
114.0,114.0,0.76989436
115.0,115.0,0.13611194
116.0,116.0,0.022649819
117.0,117.0,0.2628407
118.0,118.0,4.0389036E-6
119.0,119.0,3.1490137E-7
120.0,120.0,0.14636208
121.0,121.0,0.0047110724
122.0,122.0,7.5532436E-5
123.0,123.0,0.006458433
124.0,124.0,0.011198118
125.0,125.0,0.4357803
126.0,126.0,1.11012974E-4
127.0,127.0,0.033515982
128.0,128.0,0.2909041
129.0,129.0,3.0605054E-7
130.0,130.0,2.5819462E-8
131.0,131.0,2.105149E-4
132.0,132.0,0.8273796
133.0,133.0,0.46846902
134.0,134.0,5.4866076E-5
135.0,135.0,0.09976436
136.0,136.0,0.042215258
137.0,137.0,0.0027943237
138.0,138.0,0.08302017
139.0,139.0,0.18816836
140.0,140.0,7.119722E-6
141.0,141.0,0.7420269
142.0,142.0,0.003399475
143.0,143.0,0.1048069
144.0,144.0,0.021216419
145.0,145.0,0.094779104
146.0,146.0,7.1195394E-10
147.0,147.0,0.0016045948
148.0,148.0,0.15436906
149.0,149.0,0.015336048
150.0,150.0,3.0822496E-6
151.0,151.0,1.221125E-6
152.0,152.0,0.0034728395
153.0,153.0,4.1537878E-5
154.0,154.0,2.1051764E-4
155.0,155.0,0.0010754149
156.0,156.0,0.044069696
157.0,157.0,8.126706E-8
158.0,158.0,4.6946336E-11
159.0,159.0,0.16979963
160.0,160.0,0.71577996
161.0,161.0,0.3410982
162.0,162.0,0.4921548
163.0,163.0,2.727403E-6
164.0,164.0,4.110477E-6
165.0,165.0,0.3511876
166.0,166.0,0.24143286
167.0,167.0,0.09638027
168.0,168.0,6.0416426E-8
169.0,169.0,0.40791106
170.0,170.0,0.033090387
171.0,171.0,0.09371783
172.0,172.0,7.2220975E-4
173.0,173.0,2.5607666E-4
174.0,174.0,0.14788276
175.0,175.0,0.028675945
176.0,176.0,0.01346997
177.0,177.0,0.048187736
178.0,178.0,2.076878E-4
179.0,179.0,0.04021054
180.0,180.0,0.10664443
181.0,181.0,1.0439744E-4
182.0,182.0,0.8106284
183.0,183.0,9.609718E-7
184.0,184.0,0.0844871
185.0,185.0,0.26891932
186.0,186.0,0.02805187
187.0,187.0,0.20229128
188.0,188.0,0.082973525
189.0,189.0,2.3365421E-5
190.0,190.0,0.3320597
191.0,191.0,0.06493172
192.0,192.0,0.009510728
193.0,193.0,1.5730524E-4
194.0,194.0,7.102087E-9
195.0,195.0,0.008062314
196.0,196.0,6.017906E-6
197.0,197.0,0.006834655
198.0,198.0,0.030998806
199.0,199.0,0.21966475
200.0,200.0,0.05487712
201.0,201.0,0.33545706
202.0,202.0,2.6040714E-9
203.0,203.0,0.021964753
204.0,204.0,0.07424068
205.0,205.0,0.36434147
206.0,206.0,5.588116E-5
207.0,207.0,0.015300726
208.0,208.0,0.2244878
209.0,209.0,1.2406947E-9
210.0,210.0,0.26994953
211.0,211.0,0.2192525
212.0,212.0,2.0795541E-4
213.0,213.0,1.0930308E-5
214.0,214.0,0.0011061672
215.0,215.0,0.0026419074
216.0,216.0,0.0012776538
217.0,217.0,1.1257352E-7
218.0,218.0,0.36562952
219.0,219.0,0.028549226
220.0,220.0,0.44745234
221.0,221.0,0.23963527
222.0,222.0,0.381562
223.0,223.0,0.0962855
224.0,224.0,0.9534663
225.0,225.0,0.12532483
226.0,226.0,7.0035385E-5
227.0,227.0,5.84964E-5
228.0,228.0,0.13108215
229.0,229.0,1.0792089E-5
230.0,230.0,0.028580748
231.0,231.0,0.45694226
232.0,232.0,1.7424836E-4
233.0,233.0,2.4333513E-4
234.0,234.0,0.24961595
235.0,235.0,0.07435322
236.0,236.0,0.041682314
237.0,237.0,2.6808289E-8
238.0,238.0,0.52201235
239.0,239.0,0.27124816
240.0,240.0,1.07243184E-4
241.0,241.0,0.1706068
242.0,242.0,0.12145955
243.0,243.0,0.0688826
244.0,244.0,0.2789007
245.0,245.0,2.79593E-4
246.0,246.0,0.25715473
247.0,247.0,0.046442233
248.0,248.0,0.014958125
249.0,249.0,0.037441533
250.0,250.0,0.08542776
251.0,251.0,6.0958446E-6
252.0,252.0,0.18678081
253.0,253.0,0.1792508
254.0,254.0,0.26215616
255.0,255.0,0.17548847
256.0,256.0,0.15692703
257.0,257.0,0.0063500144
258.0,258.0,0.18849279
259.0,259.0,0.008706684
260.0,260.0,0.061654236
261.0,261.0,0.010505119
262.0,262.0,0.13766597
