x,y,species_2 cloglog values
1.0,1.0,0.19379312
2.0,2.0,3.967919E-4
3.0,3.0,2.670278E-6
4.0,4.0,0.16632874
5.0,5.0,0.0011229449
6.0,6.0,3.1001688E-5
7.0,7.0,4.76199E-5
8.0,8.0,0.06238313
9.0,9.0,0.39941317
10.0,10.0,1.1808123E-5
11.0,11.0,0.59557503
12.0,12.0,0.066280335
13.0,13.0,0.2720026
14.0,14.0,0.022490628
15.0,15.0,0.30184188
16.0,16.0,0.026169911
17.0,17.0,6.07537E-5
18.0,18.0,0.7356566
19.0,19.0,0.006236446
20.0,20.0,4.099613E-5
21.0,21.0,0.010653499
22.0,22.0,0.0017517499
23.0,23.0,0.019023774
24.0,24.0,0.030869443
25.0,25.0,2.640042E-4
26.0,26.0,2.0434854E-6
27.0,27.0,0.15295154
28.0,28.0,0.0029296
29.0,29.0,2.0692035E-4
30.0,30.0,1.2405885E-5
31.0,31.0,0.02516126
32.0,32.0,0.11498488
33.0,33.0,0.03747603
34.0,34.0,0.21526343
35.0,35.0,0.5156629
36.0,36.0,1.5782999E-4
37.0,37.0,0.047469478
38.0,38.0,2.2104988E-4
39.0,39.0,0.13015926
40.0,40.0,0.0069372305
41.0,41.0,0.5094536
42.0,42.0,0.0010522681
43.0,43.0,0.09632287
44.0,44.0,0.15931267
45.0,45.0,0.29362592
46.0,46.0,0.9496572
47.0,47.0,0.2111719
48.0,48.0,0.1467222
49.0,49.0,1.8860634E-4
50.0,50.0,0.16643457
51.0,51.0,0.16170174
52.0,52.0,0.01982835
53.0,53.0,0.18880641
54.0,54.0,1.4628066E-6
55.0,55.0,0.09709681
56.0,56.0,0.16450037
57.0,57.0,0.15411541
58.0,58.0,0.35344905
59.0,59.0,0.0037709107
60.0,60.0,0.16917275
61.0,61.0,0.20550047
62.0,62.0,0.039642613
63.0,63.0,0.04291743
64.0,64.0,0.010305554
65.0,65.0,0.05349373
66.0,66.0,0.07458053
67.0,67.0,0.05534921
68.0,68.0,0.018943617
69.0,69.0,8.787784E-5
70.0,70.0,0.24457736
71.0,71.0,7.127216E-4
72.0,72.0,0.07823788
73.0,73.0,0.17883953
74.0,74.0,1.2413657E-4
75.0,75.0,0.17654261
76.0,76.0,0.32821164
77.0,77.0,2.2070877E-4
78.0,78.0,0.42653316
79.0,79.0,7.8248355E-5
80.0,80.0,0.28359732
81.0,81.0,0.29077715
82.0,82.0,0.006056294
83.0,83.0,0.0016634716
84.0,84.0,0.073533684
85.0,85.0,0.015300013
86.0,86.0,0.008593026
87.0,87.0,5.7284685E-4
88.0,88.0,0.10850432
89.0,89.0,0.4714047
90.0,90.0,1.5616373E-5
91.0,91.0,0.058337633
92.0,92.0,0.9494523
93.0,93.0,8.8241095E-6
94.0,94.0,0.31237942
95.0,95.0,0.36097252
96.0,96.0,4.2949498E-5
97.0,97.0,0.20659618
98.0,98.0,0.16086245
99.0,99.0,0.04438838
100.0,100.0,3.8022736E-5
101.0,101.0,0.18524027
102.0,102.0,0.23193446
103.0,103.0,0.004804172
104.0,104.0,0.0014020072
105.0,105.0,1.2116332E-4
106.0,106.0,8.6576733E-7
107.0,107.0,0.07680056
108.0,108.0,1.1617203E-4
109.0,109.0,0.16741641
110.0,110.0,0.043818347
111.0,111.0,0.18285318
112.0,112.0,0.18786941
113.0,113.0,0.8010439
114.0,114.0,0.052302003
115.0,115.0,0.064767376
116.0,116.0,0.22073098
117.0,117.0,0.1271289
118.0,118.0,0.008323467
119.0,119.0,0.12398661
120.0,120.0,1.18274635E-4
121.0,121.0,3.7796264E-5
122.0,122.0,0.023451196
123.0,123.0,0.001135089
124.0,124.0,4.089088E-5
125.0,125.0,0.025437063
126.0,126.0,0.10559336
127.0,127.0,0.0012345179
128.0,128.0,0.06013488
129.0,129.0,0.31380892
130.0,130.0,0.6441918
131.0,131.0,0.52691185
132.0,132.0,0.0018207585
133.0,133.0,0.27512574
134.0,134.0,3.8057608E-6
135.0,135.0,0.12239519
136.0,136.0,0.25772703
137.0,137.0,0.65148985
138.0,138.0,0.22508048
139.0,139.0,0.05693705
140.0,140.0,0.117818795
141.0,141.0,0.31893814
142.0,142.0,0.07124137
143.0,143.0,0.04946085
144.0,144.0,0.7318467
145.0,145.0,0.121673815
146.0,146.0,0.09036334
147.0,147.0,0.9431227
148.0,148.0,2.848021E-4
149.0,149.0,0.0010272267
150.0,150.0,4.2088098E-7
151.0,151.0,2.038529E-4
152.0,152.0,0.15664212
153.0,153.0,0.066069
154.0,154.0,7.63965E-6
155.0,155.0,5.7045225E-4
156.0,156.0,0.18706664
157.0,157.0,4.5507823E-4
158.0,158.0,0.08113697
159.0,159.0,1.16963655E-7
160.0,160.0,5.933001E-6
161.0,161.0,0.01089513
162.0,162.0,0.077122994
163.0,163.0,1.8311367E-6
164.0,164.0,8.8536864E-5
165.0,165.0,0.09493378
166.0,166.0,0.03722496
167.0,167.0,0.38728976
168.0,168.0,0.27107003
169.0,169.0,0.0058951457
170.0,170.0,0.0061678677
171.0,171.0,0.36648634
172.0,172.0,0.0031150975
173.0,173.0,0.09639058
174.0,174.0,0.00653751
175.0,175.0,1.2333221E-4
